Asset_ID	Plant	Department	Machine_Type	Asset_Name	Installation_Year	Maintenance_Date	Maintenance_Type	Failure_Type	Downtime_Hours	Repair_Cost_INR	Technician	Priority	Work_Order_Status	Asset_Status	Spare_Part_Used	Repair_Time_Hours	Asset_Age_Years
AST1845	Chennai	Quality	Pump	Machine-845	2014	2026-05-08	Preventive	Sensor Fault	11.4	12156	Anil	Critical	In Progress	Active	Sensor	0.6	12
AST1846	Pune	Utilities	Conveyor	Machine-846	2014	2026-02-25	Preventive	Sensor Fault	0.6	24585	Rahul	Low	Completed	Under Maintenance	Motor	3.8	12
AST1847	Bengaluru	Utilities	Compressor	Machine-847	2018	2026-07-21	Predictive	No Failure	5.2	14392	Priya	Low	In Progress	Active	Bearing	5	8
AST1848	Vizag	Quality	Boiler	Machine-848	2019	2026-03-05	Predictive	Bearing Failure	16.1	21293	Meena	High	Completed	Idle	Valve	6.9	7
AST1849	Bengaluru	Production	Pump	Machine-849	2019	2026-07-25	Corrective	Sensor Fault	2.9	37825	Kumar	High	In Progress	Active	Sensor	5.9	7
AST1850	Bengaluru	Production	Boiler	Machine-850	2024	2026-04-29	Corrective	Overheating	2.2	36009	Priya	High	Pending	Idle	None	3.9	2
AST1851	Vizag	Quality	Boiler	Machine-851	2019	2026-04-20	Preventive	Electrical Fault	1	29085	Ravi	Medium	Pending	Under Maintenance	Motor	6	7
AST1852	Bengaluru	Utilities	Generator	Machine-852	2019	2026-02-02	Predictive	Bearing Failure	13.7	27233	Kumar	Critical	Pending	Active	Valve	8.2	7
AST1853	Hyderabad	Assembly	Conveyor	Machine-853	2022	2026-04-28	Preventive	No Failure	2.4	40450	Ravi	High	Pending	Under Maintenance	None	3.6	4
AST1854	Bengaluru	Utilities	Pump	Machine-854	2014	2026-02-01	Corrective	No Failure	4.1	10947	Meena	Critical	Completed	Active	None	6.6	12
AST1855	Pune	Assembly	Robot Arm	Machine-855	2016	2026-03-19	Preventive	No Failure	4	5900	Ravi	Medium	Pending	Active	Belt	1.4	10
AST1856	Vizag	Assembly	Robot Arm	Machine-856	2017	2026-01-27	Corrective	Overheating	1.5	9483	Anil	Critical	In Progress	Active	Motor	8.5	9
AST1857	Bengaluru	Quality	Robot Arm	Machine-857	2022	2026-03-08	Corrective	Bearing Failure	8.1	43193	Ravi	Medium	Completed	Idle	None	2.8	4
AST1858	Bengaluru	Production	Boiler	Machine-858	2022	2026-07-09	Preventive	Sensor Fault	12.2	40085	Priya	High	Pending	Under Maintenance	Valve	4.2	4
AST1859	Vizag	Quality	Compressor	Machine-859	2015	2026-04-29	Preventive	Overheating	2.6	27021	Ravi	High	Completed	Idle	None	9	11
AST1860	Hyderabad	Packaging	Compressor	Machine-860	2023	2026-04-24	Preventive	No Failure	8.5	2097	Kumar	High	Pending	Idle	Motor	3.8	3
AST1861	Vizag	Utilities	Conveyor	Machine-861	2025	2026-05-15	Preventive	Motor Failure	6.7	38406	Anil	Critical	Pending	Active	Sensor	8	1
AST1862	Vizag	Assembly	Robot Arm	Machine-862	2024	2026-03-19	Corrective	Overheating	17.3	41204	Rahul	Medium	Pending	Idle	Belt	7.9	2
AST1863	Chennai	Packaging	Generator	Machine-863	2022	2026-03-08	Predictive	Sensor Fault	10.7	27961	Ravi	Low	Completed	Idle	Motor	2.7	4
AST1864	Vizag	Quality	CNC Machine	Machine-864	2024	2026-01-28	Corrective	No Failure	14.4	8409	Kumar	Critical	In Progress	Active	Bearing	6.3	2
AST1865	Hyderabad	Quality	Robot Arm	Machine-865	2015	2026-01-10	Preventive	No Failure	15.2	12907	Anil	Low	Pending	Under Maintenance	Valve	1.8	11
AST1866	Bengaluru	Production	Compressor	Machine-866	2024	2026-05-27	Preventive	Overheating	12.4	16278	Kumar	Medium	In Progress	Idle	Motor	1.3	2
AST1867	Hyderabad	Production	Conveyor	Machine-867	2014	2026-06-11	Corrective	Bearing Failure	6.8	28240	Meena	Low	In Progress	Active	None	7.4	12
AST1868	Bengaluru	Quality	Compressor	Machine-868	2025	2026-06-14	Corrective	Electrical Fault	15	34323	Anil	High	Pending	Idle	Motor	8.1	1
AST1869	Vizag	Assembly	Generator	Machine-869	2021	2026-04-20	Preventive	Electrical Fault	5.7	9228	Priya	Medium	Completed	Idle	Belt	3.6	5
AST1870	Pune	Packaging	Boiler	Machine-870	2017	2026-07-30	Corrective	Bearing Failure	15.8	11845	Anil	Low	Pending	Idle	Motor	8.6	9
AST1871	Pune	Quality	Generator	Machine-871	2023	2026-05-09	Preventive	No Failure	16.1	39692	Priya	High	Pending	Active	Bearing	3.7	3
AST1872	Pune	Assembly	Compressor	Machine-872	2018	2026-02-21	Preventive	No Failure	6.3	44972	Ravi	Medium	In Progress	Active	Belt	9.1	8
AST1873	Hyderabad	Packaging	Conveyor	Machine-873	2025	2026-07-15	Predictive	Electrical Fault	13.4	6781	Meena	Critical	Completed	Under Maintenance	None	0.9	1
AST1874	Bengaluru	Production	Pump	Machine-874	2014	2026-05-08	Preventive	Overheating	5.8	16426	Ravi	Low	Completed	Active	Belt	6.3	12
AST1875	Hyderabad	Utilities	Boiler	Machine-875	2020	2026-06-24	Preventive	Overheating	12.7	29662	Rahul	Critical	Pending	Active	Bearing	4.7	6
AST1876	Pune	Production	CNC Machine	Machine-876	2023	2026-04-05	Preventive	Bearing Failure	4.7	7528	Meena	Low	Completed	Under Maintenance	None	7.6	3
AST1877	Hyderabad	Assembly	Robot Arm	Machine-877	2022	2026-05-26	Corrective	Bearing Failure	1.8	9804	Priya	Medium	In Progress	Active	Sensor	3.8	4
AST1878	Pune	Production	Generator	Machine-878	2024	2026-03-04	Preventive	No Failure	2.6	6533	Ravi	High	Pending	Active	Valve	7.2	2
AST1879	Vizag	Packaging	CNC Machine	Machine-879	2019	2026-02-26	Corrective	Sensor Fault	15.7	17504	Meena	High	In Progress	Idle	Belt	5.3	7
AST1880	Vizag	Utilities	Boiler	Machine-880	2014	2026-03-30	Preventive	Motor Failure	16.5	35643	Kumar	High	Pending	Idle	Motor	1.7	12
AST1881	Chennai	Assembly	Compressor	Machine-881	2025	2026-07-28	Corrective	No Failure	13.9	8986	Ravi	Critical	Completed	Under Maintenance	Sensor	6.1	1
AST1882	Hyderabad	Packaging	Robot Arm	Machine-882	2018	2026-01-22	Corrective	Overheating	0.8	26573	Priya	Critical	Completed	Active	Motor	4.1	8
AST1883	Bengaluru	Assembly	Pump	Machine-883	2024	2026-04-21	Preventive	Electrical Fault	13.9	3203	Meena	High	In Progress	Idle	Motor	7.7	2
AST1884	Bengaluru	Quality	Robot Arm	Machine-884	2019	2026-07-05	Preventive	No Failure	16.7	5243	Ravi	Critical	Pending	Idle	Sensor	8.7	7
AST1885	Vizag	Utilities	Pump	Machine-885	2022	2026-04-29	Corrective	Electrical Fault	5.1	26488	Priya	Medium	Completed	Active	Sensor	8.1	4
AST1886	Chennai	Utilities	CNC Machine	Machine-886	2018	2026-01-22	Preventive	Overheating	1.2	19474	Anil	High	Pending	Under Maintenance	None	8.2	8
AST1887	Hyderabad	Packaging	Generator	Machine-887	2023	2026-01-04	Corrective	Sensor Fault	15.3	30585	Priya	Low	In Progress	Active	Valve	0.9	3
AST1888	Bengaluru	Production	Boiler	Machine-888	2019	2026-05-03	Preventive	Bearing Failure	5.3	41498	Meena	High	Completed	Under Maintenance	Motor	3	7
AST1889	Vizag	Production	Compressor	Machine-889	2018	2026-03-08	Corrective	Motor Failure	15.7	44490	Ravi	Medium	Completed	Idle	Bearing	2.3	8
AST1890	Bengaluru	Packaging	Conveyor	Machine-890	2022	2026-04-23	Corrective	Motor Failure	1.6	18477	Anil	Low	Pending	Under Maintenance	Belt	7.3	4
AST1891	Pune	Assembly	Conveyor	Machine-891	2023	2026-03-02	Corrective	Bearing Failure	9.4	17030	Kumar	High	Pending	Under Maintenance	None	4.5	3
AST1892	Pune	Production	Conveyor	Machine-892	2024	2026-04-20	Preventive	Sensor Fault	6.4	28247	Rahul	High	In Progress	Under Maintenance	Belt	0.8	2
AST1893	Pune	Production	Generator	Machine-893	2019	2026-01-12	Preventive	Electrical Fault	4.2	22019	Meena	High	Completed	Under Maintenance	Belt	0.8	7
AST1894	Vizag	Assembly	Conveyor	Machine-894	2025	2026-02-08	Predictive	Motor Failure	10.4	39146	Rahul	Critical	Pending	Idle	Bearing	8.6	1
AST1895	Hyderabad	Utilities	Boiler	Machine-895	2022	2026-07-24	Corrective	Electrical Fault	8.2	19141	Kumar	High	Completed	Under Maintenance	Motor	8.1	4
AST1896	Vizag	Packaging	Pump	Machine-896	2019	2026-03-01	Predictive	No Failure	4.7	28364	Anil	Low	In Progress	Idle	Belt	1.2	7
AST1897	Vizag	Utilities	Compressor	Machine-897	2019	2026-06-17	Preventive	Overheating	4.5	9710	Meena	Medium	In Progress	Idle	Belt	6.8	7
AST1898	Pune	Packaging	CNC Machine	Machine-898	2023	2026-03-08	Preventive	Overheating	7.9	11225	Meena	Critical	Pending	Active	Motor	8.8	3
AST1899	Hyderabad	Quality	CNC Machine	Machine-899	2014	2026-02-12	Corrective	No Failure	16.8	8118	Kumar	Low	In Progress	Active	None	2.1	12
AST1900	Bengaluru	Utilities	Boiler	Machine-900	2015	2026-02-03	Predictive	Sensor Fault	2.7	37999	Kumar	High	Completed	Under Maintenance	Sensor	6.1	11
AST1901	Hyderabad	Assembly	Pump	Machine-901	2023	2026-01-28	Predictive	Overheating	16.4	42842	Priya	Critical	In Progress	Under Maintenance	None	1.8	3
AST1902	Bengaluru	Utilities	Conveyor	Machine-902	2016	2026-07-05	Preventive	Bearing Failure	10.9	25740	Rahul	Critical	In Progress	Under Maintenance	Valve	2.2	10
AST1903	Pune	Assembly	Compressor	Machine-903	2025	2026-05-31	Preventive	Sensor Fault	1.3	35426	Meena	Critical	In Progress	Under Maintenance	Valve	3.5	1
AST1904	Hyderabad	Production	Boiler	Machine-904	2016	2026-02-06	Corrective	Electrical Fault	15.9	22102	Ravi	High	In Progress	Active	Bearing	3.2	10
AST1905	Chennai	Production	CNC Machine	Machine-905	2021	2026-04-23	Predictive	Sensor Fault	17.8	8454	Kumar	High	Completed	Active	Motor	5.7	5
AST1906	Chennai	Assembly	Generator	Machine-906	2022	2026-07-13	Predictive	Electrical Fault	9.9	14288	Ravi	Critical	Completed	Under Maintenance	Motor	3.2	4
AST1907	Vizag	Utilities	Compressor	Machine-907	2023	2026-04-20	Corrective	Sensor Fault	16.6	9360	Priya	Critical	In Progress	Under Maintenance	Bearing	8.7	3
AST1908	Hyderabad	Packaging	Robot Arm	Machine-908	2018	2026-07-07	Preventive	Motor Failure	13.2	22937	Kumar	High	In Progress	Under Maintenance	None	7.5	8
AST1909	Hyderabad	Packaging	Conveyor	Machine-909	2024	2026-07-18	Preventive	No Failure	14.4	22309	Kumar	Low	Pending	Idle	Bearing	2.8	2
AST1910	Chennai	Production	CNC Machine	Machine-910	2023	2026-04-07	Preventive	Overheating	14.7	34053	Anil	Medium	Completed	Idle	Bearing	9.5	3
AST1911	Chennai	Assembly	Boiler	Machine-911	2025	2026-07-11	Preventive	Electrical Fault	11.2	13172	Ravi	Critical	Pending	Under Maintenance	Belt	4.1	1
AST1912	Pune	Quality	Generator	Machine-912	2023	2026-03-02	Corrective	Motor Failure	15.9	16697	Anil	Critical	In Progress	Idle	Valve	6.2	3
AST1913	Pune	Assembly	Compressor	Machine-913	2022	2026-05-04	Preventive	Sensor Fault	7.8	30805	Anil	Medium	Pending	Under Maintenance	Bearing	2.2	4
AST1914	Hyderabad	Packaging	Pump	Machine-914	2019	2026-06-19	Preventive	Motor Failure	14	33202	Priya	Critical	Pending	Active	Bearing	3.3	7
AST1915	Vizag	Assembly	Generator	Machine-915	2022	2026-02-25	Corrective	Sensor Fault	12.3	28450	Priya	Critical	In Progress	Under Maintenance	Sensor	9.2	4
AST1916	Chennai	Packaging	Pump	Machine-916	2018	2026-05-05	Corrective	Sensor Fault	8.3	16003	Meena	Medium	Pending	Active	None	1.5	8
AST1917	Pune	Production	Generator	Machine-917	2023	2026-06-06	Corrective	No Failure	0.9	26350	Ravi	High	In Progress	Idle	Bearing	6.7	3
AST1918	Pune	Utilities	Compressor	Machine-918	2022	2026-02-23	Predictive	Electrical Fault	7.4	16529	Anil	Medium	In Progress	Under Maintenance	Valve	2.5	4
AST1919	Hyderabad	Assembly	Robot Arm	Machine-919	2025	2026-03-05	Preventive	Electrical Fault	2.3	27579	Priya	Low	Completed	Under Maintenance	Sensor	0.7	1
AST1920	Chennai	Assembly	CNC Machine	Machine-920	2024	2026-07-17	Corrective	Overheating	12	10097	Rahul	High	Completed	Active	Bearing	5.3	2
AST1921	Vizag	Assembly	Conveyor	Machine-921	2025	2026-07-15	Corrective	Electrical Fault	11.1	11451	Ravi	Critical	Completed	Idle	Sensor	8	1
AST1922	Hyderabad	Packaging	CNC Machine	Machine-922	2020	2026-05-12	Preventive	Bearing Failure	5.1	44494	Meena	Critical	In Progress	Under Maintenance	Valve	1.4	6
AST1923	Pune	Quality	CNC Machine	Machine-923	2020	2026-05-24	Predictive	Electrical Fault	9.4	26561	Ravi	Critical	Pending	Under Maintenance	Sensor	7.7	6
AST1924	Vizag	Production	Generator	Machine-924	2025	2026-01-28	Predictive	Overheating	14	30800	Anil	Critical	Pending	Active	None	3.5	1
AST1925	Hyderabad	Assembly	Generator	Machine-925	2016	2026-07-27	Preventive	Overheating	10.9	6997	Kumar	Critical	Pending	Under Maintenance	Belt	7.4	10
AST1926	Chennai	Assembly	Robot Arm	Machine-926	2023	2026-07-14	Preventive	Overheating	6	23642	Kumar	Low	In Progress	Idle	Belt	6.2	3
AST1927	Chennai	Utilities	Robot Arm	Machine-927	2014	2026-03-10	Preventive	Overheating	6	44230	Kumar	High	In Progress	Idle	Valve	5.4	12
AST1928	Hyderabad	Assembly	Boiler	Machine-928	2025	2026-07-07	Corrective	Overheating	2.7	2392	Kumar	Low	Completed	Active	Valve	8.8	1
AST1929	Vizag	Quality	Compressor	Machine-929	2015	2026-01-10	Corrective	Electrical Fault	9	37353	Priya	Critical	Completed	Under Maintenance	Bearing	4.6	11
AST1930	Pune	Utilities	CNC Machine	Machine-930	2018	2026-07-04	Corrective	Sensor Fault	10.4	12375	Kumar	High	Pending	Idle	Motor	8.1	8
AST1931	Bengaluru	Utilities	CNC Machine	Machine-931	2025	2026-04-06	Preventive	Motor Failure	16.9	10369	Kumar	Critical	Completed	Under Maintenance	Valve	2.2	1
AST1932	Hyderabad	Packaging	Pump	Machine-932	2021	2026-01-18	Preventive	No Failure	2.1	31554	Anil	Low	Completed	Idle	Valve	6.1	5
AST1933	Bengaluru	Production	CNC Machine	Machine-933	2015	2026-03-31	Corrective	Motor Failure	5.3	29429	Meena	High	In Progress	Idle	Valve	9.4	11
AST1934	Chennai	Assembly	Generator	Machine-934	2022	2026-05-19	Preventive	No Failure	4.3	13186	Anil	Low	Completed	Idle	Belt	6.6	4
AST1935	Bengaluru	Utilities	Generator	Machine-935	2020	2026-03-26	Preventive	No Failure	15.7	32525	Kumar	Medium	Completed	Active	Motor	1.4	6
AST1936	Chennai	Production	Boiler	Machine-936	2023	2026-02-07	Predictive	Sensor Fault	1.9	4920	Kumar	Critical	In Progress	Idle	Valve	3.6	3
AST1937	Hyderabad	Production	Generator	Machine-937	2022	2026-07-14	Preventive	Overheating	12.9	24764	Anil	High	Pending	Active	Belt	8.5	4
AST1938	Pune	Production	Robot Arm	Machine-938	2016	2026-06-12	Preventive	Overheating	9.1	17919	Rahul	Low	Pending	Under Maintenance	None	3.8	10
AST1939	Vizag	Packaging	Pump	Machine-939	2014	2026-04-04	Preventive	Electrical Fault	10.3	14016	Priya	High	Completed	Idle	Bearing	2.4	12
AST1940	Chennai	Assembly	Generator	Machine-940	2019	2026-05-15	Preventive	Bearing Failure	16.4	18130	Meena	Low	Pending	Under Maintenance	Bearing	6.6	7
AST1941	Vizag	Assembly	Pump	Machine-941	2024	2026-05-03	Corrective	Sensor Fault	11.4	38998	Ravi	Critical	Pending	Idle	Valve	5.2	2
AST1942	Bengaluru	Assembly	Conveyor	Machine-942	2021	2026-07-11	Preventive	Electrical Fault	16.1	11539	Rahul	Medium	Completed	Active	Valve	8.4	5
AST1943	Vizag	Assembly	CNC Machine	Machine-943	2015	2026-01-15	Preventive	Electrical Fault	5.4	14225	Rahul	Low	In Progress	Idle	Sensor	9	11
AST1944	Pune	Utilities	Conveyor	Machine-944	2016	2026-05-31	Predictive	Overheating	7.8	5529	Ravi	Medium	Pending	Active	None	3	10
AST1945	Hyderabad	Packaging	Generator	Machine-945	2016	2026-04-24	Preventive	Electrical Fault	7.7	43135	Rahul	Low	In Progress	Under Maintenance	Belt	3.8	10
AST1946	Bengaluru	Assembly	Generator	Machine-946	2019	2026-04-30	Predictive	Bearing Failure	2.5	7435	Kumar	Low	Completed	Under Maintenance	Belt	6.5	7
AST1947	Chennai	Assembly	Compressor	Machine-947	2014	2026-07-16	Corrective	Overheating	1.9	17669	Anil	Medium	Pending	Idle	Motor	3.4	12
AST1948	Pune	Production	CNC Machine	Machine-948	2020	2026-06-30	Preventive	Sensor Fault	7.7	13836	Anil	Medium	Completed	Under Maintenance	Sensor	7.1	6
AST1949	Vizag	Packaging	Generator	Machine-949	2018	2026-01-24	Preventive	No Failure	9.7	42854	Rahul	Medium	Completed	Idle	Valve	2	8
AST1950	Vizag	Packaging	Pump	Machine-950	2023	2026-02-23	Corrective	Sensor Fault	4.1	34514	Meena	High	Completed	Idle	Motor	3	3
AST1951	Hyderabad	Assembly	Generator	Machine-951	2021	2026-03-08	Corrective	Motor Failure	8.8	32121	Meena	High	In Progress	Idle	Valve	6.8	5
AST1952	Hyderabad	Packaging	Robot Arm	Machine-952	2014	2026-03-24	Predictive	Motor Failure	7.9	23435	Anil	Low	Completed	Under Maintenance	Sensor	2	12
AST1953	Hyderabad	Quality	Robot Arm	Machine-953	2022	2026-02-17	Corrective	Electrical Fault	10.6	30006	Rahul	Critical	In Progress	Active	Sensor	7.4	4
AST1954	Vizag	Quality	CNC Machine	Machine-954	2023	2026-03-28	Preventive	Motor Failure	13.9	34724	Ravi	Critical	In Progress	Under Maintenance	Belt	4.3	3
AST1955	Bengaluru	Production	CNC Machine	Machine-955	2014	2026-02-11	Predictive	No Failure	17	14506	Meena	Medium	Completed	Idle	Sensor	8	12
AST1956	Pune	Production	Robot Arm	Machine-956	2014	2026-01-24	Preventive	Overheating	3.4	1555	Rahul	Medium	Completed	Active	Sensor	3.4	12
AST1957	Chennai	Quality	Conveyor	Machine-957	2016	2026-03-02	Corrective	Motor Failure	12.5	26027	Ravi	Critical	Completed	Under Maintenance	Bearing	5	10
AST1958	Chennai	Quality	Pump	Machine-958	2024	2026-04-11	Preventive	Overheating	12.9	7779	Priya	Medium	In Progress	Active	Valve	7.8	2
AST1959	Vizag	Utilities	Boiler	Machine-959	2018	2026-07-29	Corrective	Sensor Fault	9	39932	Ravi	Medium	Pending	Active	Motor	4	8
AST1960	Hyderabad	Utilities	Generator	Machine-960	2019	2026-05-09	Corrective	Bearing Failure	11.8	10549	Priya	Medium	Completed	Active	Sensor	4.6	7
AST1961	Chennai	Quality	Compressor	Machine-961	2019	2026-04-09	Preventive	Overheating	12.3	33000	Ravi	High	In Progress	Active	Motor	4.3	7
AST1962	Vizag	Assembly	CNC Machine	Machine-962	2022	2026-01-28	Corrective	Bearing Failure	12	28007	Ravi	Medium	In Progress	Active	Belt	5.3	4
AST1963	Hyderabad	Quality	Pump	Machine-963	2024	2026-04-27	Predictive	Overheating	7.9	5072	Anil	Critical	In Progress	Idle	None	1.6	2
AST1964	Pune	Quality	Pump	Machine-964	2021	2026-05-09	Preventive	Electrical Fault	17.5	8818	Kumar	Critical	Pending	Under Maintenance	None	1.3	5
AST1965	Bengaluru	Packaging	Compressor	Machine-965	2014	2026-03-28	Corrective	Electrical Fault	13.2	31318	Priya	Low	In Progress	Under Maintenance	Bearing	1.7	12
AST1966	Pune	Assembly	Generator	Machine-966	2021	2026-04-28	Corrective	Sensor Fault	7.9	20908	Ravi	High	Completed	Under Maintenance	Sensor	4.5	5
AST1967	Pune	Assembly	Generator	Machine-967	2021	2026-03-25	Preventive	No Failure	1.1	27466	Kumar	Medium	Completed	Idle	Bearing	1.7	5
AST1968	Vizag	Quality	CNC Machine	Machine-968	2016	2026-06-12	Preventive	Overheating	12.6	17497	Rahul	Critical	Completed	Active	Sensor	4	10
AST1969	Hyderabad	Quality	Generator	Machine-969	2016	2026-06-05	Predictive	Bearing Failure	6.4	43229	Rahul	High	In Progress	Under Maintenance	Bearing	2.2	10
AST1970	Hyderabad	Quality	Conveyor	Machine-970	2025	2026-03-07	Corrective	Electrical Fault	5.1	21370	Meena	Medium	Pending	Active	Sensor	5.9	1
AST1971	Vizag	Packaging	Pump	Machine-971	2017	2026-07-14	Corrective	Motor Failure	5.3	4497	Meena	Critical	Completed	Idle	Sensor	3.1	9
AST1972	Hyderabad	Quality	Pump	Machine-972	2020	2026-02-23	Preventive	Sensor Fault	8.6	43105	Anil	Low	Completed	Active	Bearing	7.2	6
AST1973	Bengaluru	Packaging	Pump	Machine-973	2017	2026-01-17	Corrective	Overheating	10.8	43100	Meena	High	Pending	Under Maintenance	Valve	9.3	9
AST1974	Pune	Packaging	CNC Machine	Machine-974	2014	2026-03-29	Corrective	Motor Failure	8.6	34200	Kumar	Medium	Pending	Under Maintenance	Sensor	4.3	12
AST1975	Hyderabad	Quality	Generator	Machine-975	2024	2026-05-27	Predictive	Bearing Failure	4.1	36207	Anil	High	In Progress	Under Maintenance	Valve	6.9	2
AST1976	Bengaluru	Utilities	Compressor	Machine-976	2014	2026-02-09	Corrective	Electrical Fault	8.1	3034	Anil	Critical	Completed	Under Maintenance	Belt	1.8	12
AST1977	Hyderabad	Quality	Compressor	Machine-977	2023	2026-02-01	Preventive	Bearing Failure	10.5	13206	Kumar	Critical	Pending	Under Maintenance	Sensor	7.6	3
AST1978	Pune	Packaging	Robot Arm	Machine-978	2020	2026-06-03	Preventive	Bearing Failure	12.1	42992	Rahul	High	Pending	Idle	Belt	4.2	6
AST1979	Vizag	Packaging	Robot Arm	Machine-979	2020	2026-05-07	Predictive	Motor Failure	16.7	13140	Priya	High	Completed	Idle	Sensor	7.7	6
AST1980	Hyderabad	Quality	Generator	Machine-980	2024	2026-02-14	Corrective	Overheating	7.7	43208	Ravi	Medium	Completed	Idle	Belt	5.3	2
AST1981	Bengaluru	Quality	Conveyor	Machine-981	2015	2026-06-03	Preventive	Motor Failure	3.4	42492	Priya	Low	In Progress	Active	None	6.2	11
AST1982	Bengaluru	Utilities	Robot Arm	Machine-982	2024	2026-04-10	Preventive	Motor Failure	8.5	17183	Kumar	Critical	Pending	Active	Sensor	1.8	2
AST1983	Chennai	Utilities	Boiler	Machine-983	2015	2026-01-08	Preventive	No Failure	11.1	17352	Kumar	Critical	Pending	Idle	Bearing	8.1	11
AST1984	Chennai	Quality	Pump	Machine-984	2019	2026-02-10	Predictive	Bearing Failure	13.6	28130	Meena	Critical	In Progress	Active	Valve	9.6	7
AST1985	Hyderabad	Utilities	Pump	Machine-985	2025	2026-05-18	Predictive	No Failure	0.9	33010	Rahul	Low	In Progress	Under Maintenance	None	7.8	1
AST1986	Bengaluru	Quality	Boiler	Machine-986	2019	2026-04-13	Corrective	Bearing Failure	3.1	18703	Meena	Low	Pending	Active	Sensor	4.4	7
AST1987	Chennai	Quality	Compressor	Machine-987	2019	2026-02-06	Preventive	Sensor Fault	11.7	6354	Priya	Critical	Completed	Under Maintenance	Sensor	3.3	7
AST1988	Vizag	Packaging	Generator	Machine-988	2021	2026-03-26	Preventive	Bearing Failure	13.8	11200	Meena	High	Completed	Active	Sensor	5.9	5
AST1989	Pune	Production	Generator	Machine-989	2025	2026-03-16	Corrective	Overheating	13	20825	Kumar	Medium	Completed	Idle	Sensor	8.7	1
AST1990	Chennai	Assembly	Robot Arm	Machine-990	2018	2026-06-13	Preventive	Sensor Fault	3.1	2290	Anil	High	Pending	Idle	None	8.8	8
AST1991	Vizag	Utilities	Compressor	Machine-991	2022	2026-04-14	Predictive	No Failure	3.2	34339	Anil	High	In Progress	Under Maintenance	None	2.1	4
AST1992	Chennai	Quality	Boiler	Machine-992	2022	2026-05-04	Preventive	Bearing Failure	6.5	21770	Kumar	Medium	Completed	Under Maintenance	Belt	7.9	4
AST1993	Chennai	Packaging	Boiler	Machine-993	2015	2026-06-16	Preventive	No Failure	16.4	35848	Kumar	Medium	In Progress	Idle	Bearing	4.3	11
AST1994	Bengaluru	Assembly	CNC Machine	Machine-994	2015	2026-03-26	Corrective	Electrical Fault	15.3	36740	Ravi	Low	In Progress	Idle	Belt	2.9	11
AST1995	Chennai	Production	Compressor	Machine-995	2018	2026-07-24	Corrective	Overheating	3.6	41420	Anil	High	Completed	Idle	Motor	7.5	8
AST1996	Bengaluru	Packaging	Conveyor	Machine-996	2015	2026-02-03	Preventive	Motor Failure	10.7	39594	Priya	Critical	Completed	Idle	Bearing	3.5	11
AST1997	Chennai	Quality	Conveyor	Machine-997	2024	2026-01-19	Preventive	Overheating	4	37044	Meena	Medium	Pending	Under Maintenance	Sensor	5.9	2
AST1998	Hyderabad	Quality	Robot Arm	Machine-998	2023	2026-04-21	Corrective	Electrical Fault	14.6	41766	Priya	Low	In Progress	Under Maintenance	Belt	3.1	3
AST1999	Pune	Utilities	Boiler	Machine-999	2024	2026-02-15	Corrective	No Failure	5.7	36377	Kumar	High	In Progress	Idle	Belt	5.3	2
AST2000	Hyderabad	Production	Boiler	Machine-1000	2024	2026-04-23	Preventive	Electrical Fault	8.7	12190	Kumar	Low	In Progress	Idle	Sensor	1.4	2
